Timestamp,Symbol,LTP,Buy_Qty,Sell_Qty,Difference,Buy_%_Change,Sell_%_Change
2026-02-23 21:23:10,21:23:10,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 21:23:10,21:23:10,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 21:23:41,21:23:41,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 21:23:41,21:23:41,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 21:24:11,21:24:11,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 21:24:12,21:24:12,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 21:24:42,21:24:42,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 21:24:42,21:24:42,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 21:25:13,21:25:13,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 21:25:13,21:25:13,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 21:25:44,21:25:44,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 21:25:44,21:25:44,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 21:26:14,21:26:14,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 21:26:14,21:26:14,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 21:26:45,21:26:45,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 21:26:45,21:26:45,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 21:27:16,21:27:16,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 21:27:16,21:27:16,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 21:27:47,21:27:47,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 21:27:47,21:27:47,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 21:28:17,21:28:17,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 21:28:21,21:28:21,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 21:28:51,21:28:51,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 21:28:51,21:28:51,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 21:29:22,21:29:22,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 21:29:22,21:29:22,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 21:29:53,21:29:53,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 21:29:53,21:29:53,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 21:30:23,21:30:23,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 21:30:24,21:30:24,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 21:30:54,21:30:54,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 21:30:54,21:30:54,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 21:31:25,21:31:25,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 21:31:25,21:31:25,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 21:31:55,21:31:55,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 21:31:56,21:31:56,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 21:32:26,21:32:26,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 21:32:26,21:32:26,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 21:32:57,21:32:57,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 21:32:57,21:32:57,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 21:33:27,21:33:27,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 21:33:28,21:33:28,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 21:33:58,21:33:58,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 21:33:58,21:33:58,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 21:34:29,21:34:29,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 21:34:29,21:34:29,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 21:34:59,21:34:59,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 21:35:00,21:35:00,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 21:35:30,21:35:30,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 21:35:30,21:35:30,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 21:36:01,21:36:01,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 21:36:01,21:36:01,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 21:36:32,21:36:32,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 21:36:32,21:36:32,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 21:37:02,21:37:02,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 21:37:02,21:37:02,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 21:37:33,21:37:33,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 21:37:33,21:37:33,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 21:38:04,21:38:04,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 21:38:04,21:38:04,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 21:38:34,21:38:34,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 21:38:35,21:38:35,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 21:39:05,21:39:05,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 21:39:05,21:39:05,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 21:39:36,21:39:36,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 21:39:36,21:39:36,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 21:40:06,21:40:06,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 21:40:07,21:40:07,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 21:40:37,21:40:37,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 21:40:37,21:40:37,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 21:41:08,21:41:08,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 21:41:08,21:41:08,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 21:41:39,21:41:39,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 21:41:40,21:41:40,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 21:42:11,21:42:11,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 21:42:11,21:42:11,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 21:42:41,21:42:41,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 21:42:42,21:42:42,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 21:43:12,21:43:12,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 21:43:12,21:43:12,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 21:43:43,21:43:43,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 21:43:43,21:43:43,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 21:44:13,21:44:13,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 21:44:14,21:44:14,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 21:44:44,21:44:44,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 21:44:45,21:44:45,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 21:45:15,21:45:15,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 21:45:15,21:45:15,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 21:45:46,21:45:46,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 21:45:46,21:45:46,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 21:46:17,21:46:17,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 21:46:17,21:46:17,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 21:46:47,21:46:47,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 21:46:48,21:46:48,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 21:47:18,21:47:18,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 21:47:19,21:47:19,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 21:47:49,21:47:49,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 21:47:50,21:47:50,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 21:48:20,21:48:20,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 21:48:20,21:48:20,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 21:48:51,21:48:51,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 21:48:51,21:48:51,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 21:49:21,21:49:21,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 21:49:22,21:49:22,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 21:49:52,21:49:52,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 21:49:52,21:49:52,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 21:50:23,21:50:23,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 21:50:23,21:50:23,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 21:50:53,21:50:53,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 21:50:54,21:50:54,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 21:51:24,21:51:24,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 21:51:24,21:51:24,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 21:51:54,21:51:54,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 21:51:55,21:51:55,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 21:52:25,21:52:25,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 21:52:25,21:52:25,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 21:52:56,21:52:56,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 21:52:56,21:52:56,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 21:53:26,21:53:26,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 21:53:27,21:53:27,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 21:53:57,21:53:57,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 21:53:57,21:53:57,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 21:54:28,21:54:28,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 21:54:28,21:54:28,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 21:54:58,21:54:58,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 21:54:58,21:54:58,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 21:55:29,21:55:29,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 21:55:29,21:55:29,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 21:55:59,21:55:59,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 21:56:00,21:56:00,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 21:56:30,21:56:30,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 21:56:31,21:56:31,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 21:57:01,21:57:01,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 21:57:01,21:57:01,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 21:57:31,21:57:31,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 21:57:32,21:57:32,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 21:58:02,21:58:02,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 21:58:02,21:58:02,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 21:58:33,21:58:33,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 21:58:33,21:58:33,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 21:59:03,21:59:03,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 21:59:03,21:59:03,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 21:59:34,21:59:34,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 21:59:34,21:59:34,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 22:00:04,22:00:04,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 22:00:04,22:00:04,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 22:00:35,22:00:35,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 22:00:35,22:00:35,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 22:01:05,22:01:05,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 22:01:06,22:01:06,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 22:01:36,22:01:36,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 22:01:37,22:01:37,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 22:02:07,22:02:07,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 22:02:07,22:02:07,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 22:02:38,22:02:38,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 22:02:38,22:02:38,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 22:03:08,22:03:08,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 22:03:08,22:03:08,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 22:03:39,22:03:39,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 22:03:39,22:03:39,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 22:04:10,22:04:10,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 22:04:10,22:04:10,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 22:04:40,22:04:40,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 22:04:40,22:04:40,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 22:05:11,22:05:11,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 22:05:11,22:05:11,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 22:05:41,22:05:41,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 22:05:42,22:05:42,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 22:06:12,22:06:12,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 22:06:12,22:06:12,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 22:06:43,22:06:43,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 22:06:43,22:06:43,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 22:07:13,22:07:13,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 22:07:14,22:07:14,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 22:07:44,22:07:44,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 22:07:44,22:07:44,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 22:08:15,22:08:15,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 22:08:15,22:08:15,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 22:08:45,22:08:45,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 22:08:45,22:08:45,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 22:09:16,22:09:16,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 22:09:16,22:09:16,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 22:09:46,22:09:46,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 22:09:47,22:09:47,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 22:10:17,22:10:17,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 22:10:17,22:10:17,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 22:10:48,22:10:48,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 22:10:48,22:10:48,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 22:11:19,22:11:19,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 22:11:19,22:11:19,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 22:11:49,22:11:49,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 22:11:49,22:11:49,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 22:12:20,22:12:20,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 22:12:20,22:12:20,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 22:12:50,22:12:50,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 22:12:50,22:12:50,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 22:13:21,22:13:21,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 22:13:21,22:13:21,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 22:13:51,22:13:51,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 22:13:52,22:13:52,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 22:14:22,22:14:22,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 22:14:22,22:14:22,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 22:14:53,22:14:53,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 22:14:53,22:14:53,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 22:15:23,22:15:23,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 22:15:24,22:15:24,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 22:15:54,22:15:54,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 22:15:54,22:15:54,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 22:16:25,22:16:25,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 22:16:25,22:16:25,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 22:16:55,22:16:55,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 22:16:55,22:16:55,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 22:17:26,22:17:26,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 22:17:26,22:17:26,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 22:17:56,22:17:56,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 22:17:57,22:17:57,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 22:18:27,22:18:27,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 22:18:27,22:18:27,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 22:18:58,22:18:58,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 22:18:58,22:18:58,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 22:19:28,22:19:28,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 22:19:28,22:19:28,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 22:19:59,22:19:59,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 22:19:59,22:19:59,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 22:20:29,22:20:29,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 22:20:30,22:20:30,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 22:21:00,22:21:00,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 22:21:00,22:21:00,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 22:21:30,22:21:30,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 22:21:31,22:21:31,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 22:22:01,22:22:01,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 22:22:01,22:22:01,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 22:22:32,22:22:32,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 22:22:32,22:22:32,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 22:23:02,22:23:02,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 22:23:02,22:23:02,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 22:23:33,22:23:33,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 22:23:33,22:23:33,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 22:24:03,22:24:03,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 22:24:03,22:24:03,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 22:24:34,22:24:34,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 22:24:34,22:24:34,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 22:25:04,22:25:04,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 22:25:04,22:25:04,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 22:25:36,22:25:36,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 22:25:36,22:25:36,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 22:26:07,22:26:07,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 22:26:07,22:26:07,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 22:51:37,22:51:37,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 22:51:37,22:51:37,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 22:52:08,22:52:08,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 22:52:08,22:52:08,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 22:52:45,22:52:45,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 22:52:47,22:52:47,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 22:53:18,22:53:18,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 22:53:18,22:53:18,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 22:53:48,22:53:48,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 22:53:49,22:53:49,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 22:54:19,22:54:19,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 22:54:19,22:54:19,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 22:54:49,22:54:49,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
2026-02-23 22:54:50,22:54:50,YESBANK,20.89,0,12731,-12731,0.0,0.0,NEUTRAL
2026-02-23 22:55:20,22:55:20,IDEA,10.98,97128,0,97128,0.0,0.0,NEUTRAL
