Time,Symbol,LTP,Buy_Qty,Sell_Qty,Diff,Prev_Buy,Buy_Diff,Buy_%_Change,Signal
19:42:37,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:42:37,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:42:40,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:42:40,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:42:44,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:42:44,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:42:47,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:42:47,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:42:51,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:42:51,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:42:54,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:42:54,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:42:58,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:42:58,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:43:01,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:43:01,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:43:05,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:43:05,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:43:08,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:43:08,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:43:12,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:43:12,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:43:15,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:43:15,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:43:19,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:43:19,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:43:22,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:43:22,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:43:26,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:43:26,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:43:29,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:43:29,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:43:39,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:43:41,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:43:46,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:43:47,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:43:52,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:43:55,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:43:59,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:44:00,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:44:05,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:44:05,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:44:09,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:44:09,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:44:13,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:44:13,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:44:16,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:44:16,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:44:20,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:44:20,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:44:23,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:44:23,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:44:27,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:44:27,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:44:30,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:44:30,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:44:34,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:44:34,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:44:38,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:44:39,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:44:42,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:44:42,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:44:45,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:44:46,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:44:49,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:44:49,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:44:52,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:44:53,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:44:56,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:44:56,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:44:59,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:45:00,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:45:03,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:45:03,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:45:07,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:45:07,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:45:10,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:45:10,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:45:14,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:45:14,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:45:17,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:45:17,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:45:21,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:45:21,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:45:24,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:45:25,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:45:28,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:45:28,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:45:31,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:45:32,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:45:35,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:45:35,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:45:39,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:45:39,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:45:42,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:45:42,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:45:46,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:45:47,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:45:51,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:45:51,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:45:54,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:45:55,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:45:58,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:45:58,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:46:01,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:46:02,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:46:05,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:46:05,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:46:08,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:46:09,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:46:12,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:46:12,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:46:15,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:46:16,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:46:19,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:46:19,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:46:22,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:46:23,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:46:26,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:46:26,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:46:30,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:46:30,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:46:33,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:46:33,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:46:36,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:46:37,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:46:40,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:46:40,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:46:43,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:46:44,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:46:47,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:46:47,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:46:51,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:46:51,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:46:55,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:46:55,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:46:58,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:46:59,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:47:02,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:47:02,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:47:05,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:47:06,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:47:09,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:47:09,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:47:12,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:47:13,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:47:16,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:47:16,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:47:19,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:47:20,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:47:23,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:47:23,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:47:27,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:47:28,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:47:31,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:47:31,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:47:35,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:47:35,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:47:38,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:47:38,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:47:41,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:47:42,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:47:45,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:47:45,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:47:48,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:47:49,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:47:52,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:47:52,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:47:55,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:47:56,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:47:59,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:47:59,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:48:02,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:48:03,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:48:06,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:48:06,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:48:09,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:48:09,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:48:13,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:48:13,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:48:16,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:48:16,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:48:20,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:48:20,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:48:23,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:48:23,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:48:27,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:48:27,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:48:30,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:48:30,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:48:33,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:48:34,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:48:37,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:48:37,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:48:40,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:48:41,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:48:44,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:48:44,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:48:47,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:48:48,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:48:51,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:48:51,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:48:54,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:48:54,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:48:58,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:48:58,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:49:01,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:49:01,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:49:05,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:49:05,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:49:08,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:49:08,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:49:12,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:49:12,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:49:15,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:49:15,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:49:19,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:49:19,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:49:22,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:49:22,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:49:26,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:49:26,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:49:29,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:49:29,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:49:32,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:49:33,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:49:36,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:49:36,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:49:39,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:49:40,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:49:43,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:49:43,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:49:46,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:49:47,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:49:50,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:49:50,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:49:53,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:49:53,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:49:57,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:49:57,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:50:00,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:50:00,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:50:04,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:50:04,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:50:07,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:50:07,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:50:11,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:50:11,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:50:14,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:50:14,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:50:18,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:50:18,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:50:21,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:50:22,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:50:25,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:50:25,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:50:29,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:50:29,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:50:32,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:50:32,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:50:36,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:50:36,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:50:39,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:50:39,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:50:43,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:50:43,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:50:46,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:50:46,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:50:50,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:50:50,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:50:53,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:50:54,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:50:57,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:50:57,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:51:01,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:51:01,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:51:04,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:51:04,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:51:08,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:51:08,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:51:11,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:51:11,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:51:15,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:51:15,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:51:18,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:51:18,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:51:21,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:51:22,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:51:25,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:51:25,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:51:29,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:51:29,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:51:32,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:51:32,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:51:35,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:51:36,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:51:39,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:51:39,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:51:42,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:51:43,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:51:46,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
19:51:46,YESBANK,18.39,50622,0,50622,50622,0,0.0,⚪ NEUTRAL
19:51:49,IDEA,8.94,2939992,0,2939992,2939992,0,0.0,⚪ NEUTRAL
